Name,Platform,Genre,Global_Sales,game_key,Name_meta,Genre_meta,Score_pro,Score_user,Publisher,Developer,N_pro,N_user,year,Franchise_wikipedia,compound,multiplayer,singleplayer,oem,Global_Sales.log,N_pro.log,N_user.log,PC,nintendo,playstation,xbox,Publisher_top,pub_activision,pub_amc games,pub_capcom,pub_ea games,pub_ea sports,pub_electronic arts,pub_konami,pub_nintendo,pub_scea,pub_sega,pub_thq,pub_ubisoft,Franchise_top,lic_Final Fantasy,lic_Harry Potter,lic_Marvel,lic_NBA,lic_Others,lic_PGA Tour,lic_Prince of Persia,lic_Sonic The Hedgehog,lic_Star Wars,lic_The Sims,lic_Tom Clancy’s,lic_WWE,year.release_2001,year.release_2002,year.release_2003,year.release_2004,year.release_2005,year.release_2006,year.release_2007,year.release_2008,year.release_2009,year.release_2010,year.release_2011,year.release_2012,year.release_2013,year.release_2014,year.release_2015,year.release_2016,year.release_2017,year.release_2018,genre_Action,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,labels,labels_0,labels_1,labels_2,labels_3,labels_4,labels_5,labels_6,labels_7
Rayman Arena,XB,Racing,0.07,rayman-arena,Rayman Arena,"Driving, Racing, On-foot",5.0,5.0,ubisoft,Ubisoft,7,0,2002,Rayman,0.4149857142857143,1.0,1.0,xbox,11.156264806643742,2.0794415416798357,0.0,0,0,0,1,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Rayman Arena,XB,Racing,0.07,rayman-arena,Rayman Arena,"Driving, Racing, On-foot",5.0,5.0,ubisoft,Ubisoft,7,0,2002,Rayman,0.4149857142857143,1.0,1.0,xbox,11.156264806643742,2.0794415416798357,0.0,0,0,0,1,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
NASCAR Heat 2002,PS2,Racing,0.6,nascar-heat-2002,NASCAR Heat 2002,"Driving, Racing, Stock Car",8.1,8.4,atari,Monster Games Inc.,14,5,2001,NASCAR,0.4312499999999999,0.0,1.0,playstation,13.304686600863562,2.70805020110221,1.791759469228055,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NASCAR Heat 2002,XB,Racing,0.2,nascar-heat-2002,NASCAR Heat 2002,"Driving, Racing, Stock Car",7.8,7.8,infogrames,Monster Games Inc.,18,0,2001,NASCAR,0.3751555555555556,0.0,1.0,xbox,12.206077645517674,2.9444389791664403,0.0,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
NASCAR: Dirt to Daytona,PS2,Racing,0.58,nascar-dirt-to-daytona,NASCAR: Dirt to Daytona,"Driving, Racing, Stock Car",8.4,8.8,atari,Monster Games Inc.,10,21,2002,NASCAR,0.41156,1.0,1.0,playstation,13.270785106659046,2.3978952727983707,3.091042453358316,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NASCAR: Dirt to Daytona,GC,Racing,0.09,nascar-dirt-to-daytona,NASCAR: Dirt to Daytona,"Driving, Racing, Stock Car",8.5,7.7,atari,Monster Games Inc.,8,7,2002,NASCAR,0.3618125,1.0,1.0,nintendo,11.407576060361786,2.1972245773362196,2.0794415416798357,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
F1 2013,PS3,Racing,0.58,f1-2013,F1 2013,"Driving, Racing, Simulation, Formula One, Formula One, Automobile",7.7,6.4,codemasters,Codemasters Birmingham,22,48,2013,F1 2013,0.4245954545454546,0.0,1.0,playstation,13.270785106659046,3.1354942159291497,3.8918202981106265,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
F1 2013,X360,Racing,0.3,f1-2013,F1 2013,"Driving, Racing, Simulation, Formula One, Formula One, Automobile",7.9,6.7,codemasters,Codemasters,29,39,2013,F1 2013,0.094903448275862,0.0,1.0,xbox,12.611541086966115,3.4011973816621555,3.6888794541139363,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
ATV Offroad Fury: Blazin' Trails,PSP,Racing,0.57,atv-offroad-fury-blazin-trails,ATV Offroad Fury: Blazin' Trails,"Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile",6.3,7.8,scea,Climax Group,32,18,2005,ATV Offroad Fury,0.0473687499999999,1.0,1.0,playstation,13.25339339419516,3.4965075614664802,2.9444389791664403,0,0,1,0,scea,0,0,0,0,0,0,0,0,1,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wreckless: ThE YaKuza MisSiOns,XB,Racing,0.57,wreckless-the-yakuza-missions,Wreckless: The Yakuza Missions,"Driving, Mission-based",7.4,5.4,activision,Bunkasha Publishing,36,14,2002,Yakuza,0.2728055555555555,0.0,1.0,xbox,13.25339339419516,3.6109179126442243,2.70805020110221,0,0,0,1,activision,1,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Wreckless: ThE YaKuza MisSiOns,PS2,Racing,0.22,wreckless-the-yakuza-missions,Wreckless: The Yakuza Missions,"Driving, Mission-based",6.0,6.0,activision,Stealth Studios,16,0,2002,Yakuza,0.11393125,0.0,1.0,playstation,12.301387370778713,2.833213344056216,0.0,0,0,1,0,activision,1,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Wreckless: ThE YaKuza MisSiOns,GC,Racing,0.06,wreckless-the-yakuza-missions,Wreckless: The Yakuza Missions,"Driving, Mission-based",5.8,7.0,activision,Stealth Studios,17,5,2002,Yakuza,0.1030588235294117,0.0,1.0,nintendo,11.002116507732017,2.8903717578961645,1.791759469228055,0,1,0,0,activision,1,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
RalliSport Challenge,XB,Racing,0.57,rallisport-challenge,Rallisport Challenge,"Driving, Racing, Rally / Offroad",8.7,7.6,microsoft game studios,Digital Illusions,32,20,2002,Rallisport Challenge,0.46326875,1.0,1.0,xbox,13.25339339419516,3.4965075614664802,3.044522437723423,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
RalliSport Challenge,PC,Racing,0.0,rallisport-challenge,RalliSport Challenge,"Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile",7.7,6.9,microsoft game studios,Digital Illusions,14,14,2002,Rallisport Challenge,0.3376714285714287,1.0,1.0,PC,0.0,2.70805020110221,2.70805020110221,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
MX 2002 Featuring Ricky Carmichael,PS2,Racing,0.56,mx-2002-featuring-ricky-carmichael,MX 2002 Featuring Ricky Carmichael,"Driving, Racing, Motorcycle, Motocross",7.6,8.5,thq,Pacific Coast Power & Light,17,10,2001,MX 2002 Featuring Ricky Carmichael,0.4450294117647059,1.0,1.0,playstation,13.235693848424024,2.8903717578961645,2.3978952727983707,0,0,1,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MX 2002 Featuring Ricky Carmichael,XB,Racing,0.13,mx-2002-featuring-ricky-carmichael,MX 2002 Featuring Ricky Carmichael,"Driving, Racing, Motorcycle, Motocross",7.4,7.4,thq,Pacific Coast Power & Light,15,0,2001,MX 2002 Featuring Ricky Carmichael,0.3491066666666666,1.0,1.0,xbox,11.775297421715827,2.772588722239781,0.0,0,0,0,1,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
MX vs. ATV: Alive,X360,Racing,0.55,mx-vs-atv-alive,MX vs. ATV Alive,"Driving, Racing, Arcade, Rally / Offroad, Motorcycle, Other, Motocross, Motocross",6.3,7.1,thq,THQ Digital Studio Phoenix,43,26,2011,MX vs. ATV,0.2462813953488372,0.0,1.0,xbox,13.217675375388819,3.784189633918261,3.295836866004329,0,0,0,1,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
MX vs. ATV: Alive,PS3,Racing,0.46,mx-vs-atv-alive,MX vs. ATV Alive,"Driving, Racing, Arcade, Rally / Offroad, Motorcycle, Other, Motocross, Motocross",6.1,6.8,thq,THQ Digital Studio Phoenix,41,13,2011,MX vs. ATV,0.1893292682926829,0.0,1.0,playstation,13.038983942375959,3.7376696182833684,2.6390573296152584,0,0,1,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Jak X: Combat Racing,PS2,Racing,0.55,jak-x-combat-racing,Jak X: Combat Racing,"Driving, Mission-based",7.6,7.9,scea,Naughty Dog,46,113,2005,Jak and Daxter,0.2148521739130434,1.0,1.0,playstation,13.217675375388819,3.8501476017100584,4.736198448394496,0,0,1,0,scea,0,0,0,0,0,0,0,0,1,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Project CARS 2,PS4,Racing,0.55,project-cars-2,Project CARS 2,"Racing, Simulation, Automobile",8.2,6.0,amc games,Bandai Namco Games,46,59,2017,Project CARS 2,0.6334465909090911,0.0,1.0,playstation,13.217675375388819,3.8501476017100584,4.0943445622221,0,0,1,0,amc games,0,1,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Project CARS 2,XOne,Racing,0.2,project-cars-2,Project CARS 2,"Racing, Simulation, Automobile",8.4,5.6,amc games,Bandai Namco Games,23,18,2017,Project CARS 2,0.5487613636363637,0.0,1.0,xbox,12.206077645517674,3.1780538303479458,2.9444389791664403,0,0,0,1,amc games,0,1,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Project CARS 2,PC,Racing,0.02,project-cars-2,Project CARS 2,"Racing, Simulation, Automobile",8.4,7.2,amc games,Slightly Mad Studios,26,49,2017,Project CARS 2,0.459423,0.0,1.0,PC,9.90353755128617,3.295836866004329,3.912023005428146,1,0,0,0,amc games,0,1,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Crash Tag Team Racing,PS2,Racing,0.54,crash-tag-team-racing,Crash Tag Team Racing,"Driving, Car Combat",6.6,7.8,vu games,Radical Entertainment,21,117,2005,Crash Bandicoot,0.3042142857142857,1.0,1.0,playstation,13.199326270390594,3.091042453358316,4.770684624465665,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Crash Tag Team Racing,PSP,Racing,0.25,crash-tag-team-racing,Crash Tag Team Racing,"Driving, Racing, Car Combat, Arcade, Car Combat, Automobile",6.8,7.1,sierra entertainment,Radical Entertainment,9,50,2005,Crash Bandicoot,0.416,1.0,1.0,playstation,12.429220196836383,2.302585092994046,3.9318256327243257,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Crash Tag Team Racing,GC,Racing,0.16,crash-tag-team-racing,Crash Tag Team Racing,"Driving, Car Combat",6.6,7.0,vu games,Radical Entertainment,14,29,2005,Crash Bandicoot,0.3146499999999999,1.0,1.0,nintendo,11.982935344196433,2.70805020110221,3.4011973816621555,0,1,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Crash Tag Team Racing,XB,Racing,0.13,crash-tag-team-racing,Crash Tag Team Racing,"Driving, Car Combat",6.9,7.7,vu games,Radical Entertainment,17,28,2005,Crash Bandicoot,0.341035294117647,1.0,1.0,xbox,11.775297421715827,2.8903717578961645,3.367295829986474,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Excite Truck,Wii,Racing,0.53,excite-truck,Excite Truck,"Driving, Racing, Arcade, Arcade, Automobile",7.2,8.4,nintendo,Monster Games Inc.,57,37,2006,Excite,0.3737758771929822,1.0,1.0,nintendo,13.180634172318978,4.060443010546419,3.6375861597263857,0,1,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
F1 2018,PS4,Racing,0.53,f1-2018,F1 2018,"Racing, Simulation, Automobile",8.4,7.8,codemasters,Codemasters,45,16,2018,Formula One,0.4452892682926826,0.0,1.0,playstation,13.180634172318978,3.828641396489095,2.833213344056216,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
F1 2018,XOne,Racing,0.17,f1-2018,F1 2018,"Racing, Simulation, Automobile",8.4,8.0,codemasters,Codemasters,18,9,2018,Formula One,0.6067833333333336,0.0,1.0,xbox,12.04355959836804,2.9444389791664403,2.302585092994046,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
F1 2018,PC,Racing,0.01,f1-2018,F1 2018,"Racing, Simulation, Automobile",8.3,7.5,codemasters,Codemasters,9,10,2018,Formula One,0.5870622222222222,0.0,1.0,PC,9.210440366976517,2.302585092994046,2.3978952727983707,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Juiced,PS2,Racing,0.53,juiced,Juiced,"Driving, Racing, GT / Street",6.8,7.6,thq,Juice Games,36,36,2005,Juiced,0.3290555555555556,0.0,1.0,playstation,13.180634172318978,3.6109179126442243,3.6109179126442243,0,0,1,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Juiced,PS2,Racing,0.53,juiced,Juiced,"Driving, Racing, GT / Street",6.8,7.6,thq,Juice Games,36,36,2005,Jucied,0.3290555555555556,0.0,1.0,playstation,13.180634172318978,3.6109179126442243,3.6109179126442243,0,0,1,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Juiced,XB,Racing,0.18,juiced,Juiced,"Driving, Racing, GT / Street",6.8,8.1,thq,Juice Games,39,20,2005,Juiced,0.3026589743589744,0.0,1.0,xbox,12.100717685412471,3.6888794541139363,3.044522437723423,0,0,0,1,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Juiced,XB,Racing,0.18,juiced,Juiced,"Driving, Racing, GT / Street",6.8,8.1,thq,Juice Games,39,20,2005,Jucied,0.3026589743589744,0.0,1.0,xbox,12.100717685412471,3.6888794541139363,3.044522437723423,0,0,0,1,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Juiced,PC,Racing,0.0,juiced,Juiced,"Driving, Racing, Simulation, GT / Street, GT / Street, Automobile",6.3,7.2,thq,Juice Games,16,38,2005,Juiced,0.38955,0.0,1.0,PC,0.0,2.833213344056216,3.6635616461296463,1,0,0,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Juiced,PC,Racing,0.0,juiced,Juiced,"Driving, Racing, Simulation, GT / Street, GT / Street, Automobile",6.3,7.2,thq,Juice Games,16,38,2005,Jucied,0.38955,0.0,1.0,PC,0.0,2.833213344056216,3.6635616461296463,1,0,0,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
GT Pro Series,Wii,Racing,0.52,gt-pro-series,GT Pro Series,"Driving, Racing, Simulation, GT / Street, GT / Street, Automobile",4.1,4.5,ubisoft,MTO,15,13,2006,GT Pro Series,0.1570599999999999,1.0,1.0,nintendo,13.161586013632684,2.772588722239781,2.6390573296152584,0,1,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
SplashDown: Rides Gone Wild,PS2,Racing,0.5,splashdown-rides-gone-wild,Splashdown: Rides Gone Wild,"Driving, Racing, Snow / Water",8.0,8.6,thq,Rainbow Studios,25,19,2003,Splashdown,0.3843519999999999,0.0,1.0,playstation,13.122365377402328,3.258096538021482,2.995732273553991,0,0,1,0,thq,0,0,0,0,0,0,0,0,0,0,1,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ridge Racer 3D,3DS,Racing,0.5,ridge-racer-3d,Ridge Racer 3D,"Driving, Racing, General, General, Arcade, Automobile",7.5,7.4,amc games,Namco Bandai Games,59,60,2011,Ridge Racer,0.4674559322033898,1.0,1.0,nintendo,13.122365377402328,4.0943445622221,4.110873864173311,0,1,0,0,amc games,0,1,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Asphalt 3D,3DS,Racing,0.49,asphalt-3d,Asphalt 3D,"Driving, Racing, General, General, Arcade, Automobile",4.3,5.4,ubisoft,Gameloft,37,35,2011,Asphalt,-0.0642135135135135,1.0,1.0,nintendo,13.102162710901053,3.6375861597263857,3.58351893845611,0,1,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
MotorStorm: Apocalypse,PS3,Racing,0.49,motorstorm-apocalypse,MotorStorm: Apocalypse,"Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile",7.7,7.9,scea,Evolution Studios,74,185,2011,MotorStorm,0.3732662162162163,1.0,1.0,playstation,13.102162710901053,4.31748811353631,5.225746673713202,0,0,1,0,scea,0,0,0,0,0,0,0,0,1,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
DiRT 4,PS4,Racing,0.49,dirt-4,DiRT 4,"Racing, Simulation, Automobile",8.5,7.5,codemasters,Codemasters,46,38,2017,DiRT 4,0.6637085227272729,0.0,1.0,playstation,13.102162710901053,3.8501476017100584,3.6635616461296463,0,0,1,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
DiRT 4,XOne,Racing,0.23,dirt-4,DiRT 4,"Racing, Simulation, Automobile",8.6,6.7,codemasters,Codemasters,22,17,2017,DiRT 4,0.7237499999999999,0.0,1.0,xbox,12.345838935721968,3.1354942159291497,2.8903717578961645,0,0,0,1,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
DiRT 4,PC,Racing,0.01,dirt-4,DiRT 4,"Racing, Simulation, Automobile",7.8,6.6,codemasters,Codemasters,17,25,2017,DiRT 4,0.5505116666666667,0.0,1.0,PC,9.210440366976517,2.8903717578961645,3.258096538021482,1,0,0,0,Others,0,0,0,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Crazy Taxi: Fare Wars,PSP,Racing,0.48,crazy-taxi-fare-wars,Crazy Taxi: Fare Wars,"Miscellaneous, Driving, Mission-based, Compilation",6.4,7.0,sega,Sega,25,21,2007,Crazy Taxi,0.1557039999999999,1.0,1.0,playstation,13.081543466215237,3.258096538021482,3.091042453358316,0,0,1,0,sega,0,0,0,0,0,0,0,0,0,1,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
